2014-07-30 16:37:30,A684897,Euthanasia,Suffering,No
2014-11-07 13:35:07,A690755,Transfer,Partner,Yes
2014-04-13 18:18:13,A675979,Died,In Kennel,Unknown
2013-10-16 18:19:16,A665007,Adoption,,Yes
2013-11-19 16:54:19,A666903,Return to Owner,,Yes
2014-05-10 19:06:10,A677209,Adoption,,Yes
2014-09-18 09:00:18,A688235,Transfer,SCRP,No
2013-10-30 18:35:30,A664242,Return to Owner,,Yes
2014-05-22 10:18:22,A672192,Adoption,Foster,Yes
2013-10-06 15:10:06,A624575,Adoption,,Yes
2014-04-09 17:53:09,A676260,Adoption,,Yes
2013-12-18 16:15:18,A668703,Transfer,Partner,Yes
2014-10-14 14:07:14,A690002,Euthanasia,Medical,No
2013-12-10 13:23:10,A665804,Adoption,Foster,Yes
2014-10-02 11:15:02,A687574,Transfer,Partner,Yes
2014-06-14 16:16:14,A681275,Transfer,Partner,No
2013-12-16 14:02:16,A668283,Return to Owner,,Yes
2014-09-03 09:00:03,A687206,Transfer,SCRP,No
2014-07-25 11:31:25,A562564,Return to Owner,,Yes
2013-11-08 14:46:08,A666500,Transfer,SCRP,No
2014-02-23 10:51:23,A672234,Adoption,Foster,Yes
2014-10-16 18:47:16,A616489,Return to Owner,,Yes
2014-12-23 08:42:23,A690374,Adoption,Foster,Yes
2014-07-12 19:39:12,A682780,Adoption,,Yes
2014-07-12 16:14:12,A680489,Adoption,,Yes
2014-08-14 11:50:14,A682242,Adoption,Foster,Yes
2014-04-05 17:34:05,A676165,Euthanasia,Rabies Risk,Unknown
2014-02-18 18:13:18,A669908,Adoption,,Yes
2014-04-02 11:11:02,A675873,Euthanasia,Rabies Risk,Unknown
2014-07-20 13:06:20,A683844,Transfer,Partner,No
2014-08-12 11:04:12,A669919,Adoption,,Yes
2013-12-20 13:13:20,A666168,Transfer,Partner,Yes
2014-04-09 14:18:09,A558438,Return to Owner,,Yes
2014-04-05 12:21:05,A676131,Transfer,Partner,No
2014-05-10 16:14:10,A678247,Adoption,,Yes
2013-10-27 18:22:27,A619960,Euthanasia,Suffering,Yes
2013-10-18 15:28:18,A665483,Euthanasia,Rabies Risk,Unknown
2014-04-04 17:04:04,A676063,Euthanasia,Suffering,Unknown
2014-09-06 18:10:06,A687188,Adoption,,Yes
2014-06-03 19:14:03,A680423,Transfer,SCRP,No
2014-04-27 11:34:27,A677524,Return to Owner,,Yes
2014-02-01 12:21:01,A617461,Return to Owner,,Yes
2014-11-09 17:37:09,A691490,Adoption,,Yes
2014-06-10 13:30:10,A678644,Transfer,Partner,Yes
2014-01-31 18:55:31,A392027,Return to Owner,,Yes
2014-04-13 11:02:13,A671318,Adoption,,Yes
2014-09-08 17:38:08,A687398,Transfer,Partner,No
2014-04-24 18:15:24,A677073,Adoption,,Yes
2014-04-26 17:13:26,A677225,Transfer,Partner,Yes
2014-05-26 19:13:26,A678166,Adoption,,Yes
2014-09-06 19:12:06,A687576,Euthanasia,,Unknown
2014-10-20 11:51:20,A690294,Transfer,Partner,No
2014-03-29 12:17:29,A672159,Adoption,Foster,Yes
2013-10-08 18:08:08,A664434,Adoption,,Yes
2014-08-30 12:58:30,A687008,Transfer,Partner,No
2014-01-15 17:59:15,A670848,Return to Owner,,Yes
2014-09-08 15:19:08,A685146,Adoption,Foster,Yes
2013-11-04 17:02:04,A666194,Adoption,,Yes
2014-01-04 11:52:04,A656473,Return to Owner,,Yes
2013-10-10 16:04:10,A664898,Euthanasia,Rabies Risk,Unknown
2013-10-17 13:33:17,A665404,Return to Owner,,Yes
2014-09-07 12:05:07,A687241,Transfer,Partner,Yes
2014-08-05 16:59:05,A680969,Adoption,,Yes
2014-05-14 14:03:14,A678457,Adoption,,Yes
2014-06-07 18:38:07,A680785,Transfer,Partner,No
2014-04-06 17:41:06,A675905,Adoption,,Yes
2013-12-30 11:21:30,A660628,Adoption,Foster,Yes
2014-09-04 18:42:04,A687451,Transfer,Partner,No
2014-03-10 16:34:10,A672454,Adoption,,Yes
2014-06-23 12:37:23,A680869,Euthanasia,Suffering,No
2013-11-11 15:33:11,A666725,Adoption,,Yes
2014-07-09 14:04:09,A682461,Adoption,,Yes
2014-01-20 11:43:20,A610520,Return to Owner,,Yes
2014-12-20 18:49:20,A691772,Return to Owner,,Yes
2014-11-08 08:01:08,A691620,Euthanasia,Rabies Risk,Unknown
2014-07-27 13:15:27,A684487,Adoption,,Yes
2014-08-08 13:50:08,A682023,Adoption,,Yes
2014-08-22 11:07:22,A686138,Adoption,,Yes
2014-10-19 12:21:19,A690083,Transfer,Partner,No
2013-11-11 16:05:11,A666299,Adoption,,Yes
2014-09-02 11:06:02,A687184,Return to Owner,,Yes
2014-07-14 12:31:14,A670843,Return to Owner,,Yes
2014-06-03 19:05:03,A680229,Adoption,,Yes
2014-03-05 17:03:05,A673995,Euthanasia,,No
2014-12-05 14:49:05,A693304,Euthanasia,Suffering,No
2013-11-07 16:13:07,A666780,Transfer,Partner,No
2014-01-05 16:18:05,A668574,Adoption,,Yes
2014-04-03 14:00:03,A673381,Transfer,Partner,Yes
2014-05-04 20:54:04,A677213,Adoption,Offsite,Yes
2013-10-02 14:28:02,A664347,Transfer,Partner,No
2013-11-03 18:19:03,A658373,Adoption,,Yes
2014-08-02 11:59:02,A684579,Transfer,Partner,Yes
2014-10-25 11:54:25,A690730,Return to Owner,,Yes
2014-10-15 12:51:15,A689725,Transfer,Partner,Yes
2014-07-08 11:58:08,A683125,Transfer,Partner,No
2014-05-13 12:04:13,A678722,Transfer,Partner,No
2014-05-11 11:38:11,A678354,Transfer,Partner,No
2014-01-28 15:22:28,A671604,Return to Owner,,Yes
2014-05-14 18:44:14,A676664,Adoption,,Yes
2014-01-25 18:41:25,A671194,Adoption,,Yes
2013-12-21 18:35:21,A669076,Adoption,,Yes
2014-01-16 18:49:16,A670462,Return to Owner,,Yes
2013-11-22 11:17:22,A667482,Transfer,Partner,No
2014-10-10 17:44:10,A684974,Transfer,Partner,Yes
2013-10-26 11:38:26,A665498,Adoption,,Yes
2013-12-04 13:45:04,A668476,Return to Owner,,Yes
2014-11-17 18:13:17,A691669,Adoption,,Yes
2014-12-23 14:56:23,A683675,Transfer,Partner,Yes
2014-05-19 17:53:19,A679013,Adoption,,Yes
2013-10-10 17:11:10,A664017,Adoption,,Yes
2014-04-06 18:06:06,A674645,Adoption,Foster,Yes
2014-07-12 15:46:12,A683096,Return to Owner,,No
2014-01-18 17:32:18,A670386,Adoption,,Yes
2013-12-23 12:18:23,A666718,Adoption,,Yes
2014-05-14 17:53:14,A677618,Adoption,,Yes
2014-07-30 16:15:30,A684335,Adoption,,Yes
2014-02-21 12:39:21,A672895,Return to Owner,,Yes
2014-11-10 18:49:10,A691739,Adoption,,Yes
2014-06-11 15:02:11,A679710,Adoption,,Yes
2014-12-17 17:25:17,A693817,Return to Owner,,Yes
2014-08-18 12:34:18,A684303,Adoption,,Yes
2013-12-14 14:11:14,A669091,Return to Owner,,Yes
2014-08-12 09:00:12,A685687,Transfer,SCRP,No
2014-01-18 16:08:18,A663149,Adoption,Foster,Yes
2013-10-02 17:40:02,A663693,Transfer,Partner,Yes
2014-05-18 18:10:18,A679008,Return to Owner,,Yes
2014-02-23 13:15:23,A603949,Adoption,,Yes
2014-06-07 15:25:07,A678591,Adoption,,Yes
2014-02-08 16:04:08,A670111,Adoption,,Yes
2014-08-02 15:21:02,A682611,Adoption,,Yes
2014-01-07 17:01:07,A670161,Adoption,,Yes
2013-11-08 12:47:08,A666609,Transfer,Partner,Yes
2014-05-13 13:20:13,A678822,Transfer,Partner,Unknown
2014-08-12 15:32:12,A685278,Transfer,Partner,No
2013-10-13 11:05:13,A659617,Adoption,Offsite,Yes
2014-08-21 11:41:21,A686182,Return to Owner,,Yes
2014-12-14 16:29:14,A693553,Transfer,Partner,Yes
2014-10-30 17:37:30,A691100,Transfer,Partner,No
2014-07-11 11:02:11,A660512,Transfer,Partner,Yes
2014-08-01 10:10:01,A680730,Adoption,Foster,Yes
2014-12-13 08:16:13,A693647,Euthanasia,Rabies Risk,Unknown
2014-09-09 18:05:09,A687714,Return to Owner,,Yes
2013-12-08 15:16:08,A390222,Adoption,,Yes
2014-05-25 16:59:25,A679400,Adoption,,Yes
2014-11-06 18:37:06,A690580,Adoption,,Yes
2014-03-04 13:59:04,A673886,Transfer,SCRP,Unknown
2014-12-23 17:03:23,A693438,Adoption,,Yes
2014-02-03 15:23:03,A670979,Adoption,,Yes
2014-11-24 12:52:24,A604955,Adoption,,Yes
2014-09-20 18:40:20,A518911,Return to Owner,,Yes
2014-04-06 12:20:06,A674353,Adoption,,Yes
2014-10-30 18:01:30,A678770,Adoption,,Yes
2014-11-07 17:41:07,A691475,Return to Owner,,Yes
2014-12-04 17:28:04,A504009,Transfer,Partner,Yes
2014-06-06 12:31:06,A680288,Transfer,Partner,No
2014-08-29 18:03:29,A686938,Transfer,Partner,No
2014-01-26 17:29:26,A664663,Adoption,,Yes
2014-06-24 14:14:24,A682079,Return to Owner,,Yes
2014-08-11 15:04:11,A685512,Transfer,Partner,No
2013-10-11 13:17:11,A658963,Transfer,Partner,Yes
2014-02-17 11:20:17,A667195,Adoption,,Yes
2014-07-31 10:51:31,A684695,Transfer,Partner,No
2014-03-23 15:57:23,A178569,Return to Owner,,Yes
2014-08-31 11:57:31,A686415,Return to Owner,,No
2013-10-15 18:02:15,A664883,Adoption,,Yes
2014-10-27 14:51:27,A674561,Adoption,,Yes
2014-12-06 17:58:06,A691720,Adoption,,Yes
2014-01-21 15:20:21,A671105,Transfer,SCRP,Unknown
2014-10-03 12:55:03,A688130,Transfer,Partner,No
2013-10-05 18:56:05,A663690,Adoption,,Yes
2014-11-12 19:14:12,A691754,Adoption,,Yes
2013-10-19 15:34:19,A662498,Transfer,Partner,No
2014-10-04 18:27:04,A626847,Adoption,,Yes
2013-11-14 15:06:14,A667034,Transfer,Partner,No
2014-05-04 17:15:04,A673093,Adoption,Foster,Yes
2014-03-31 16:18:31,A658786,Return to Owner,,Yes
2014-05-05 11:48:05,A676651,Adoption,,Yes
2014-12-23 14:17:23,A690211,Adoption,,Yes
2014-06-06 19:26:06,A680392,Adoption,,Unknown
2013-12-15 15:51:15,A668586,Euthanasia,Aggressive,Yes
2014-01-28 15:00:28,A668801,Adoption,,Yes
2014-08-06 12:30:06,A685359,Euthanasia,Rabies Risk,Unknown
2013-10-07 17:52:07,A664382,Adoption,,Yes
2014-03-08 14:00:08,A673076,Adoption,,Yes
2014-11-25 09:00:25,A692741,Transfer,SCRP,No
2014-11-29 11:28:29,A692529,Transfer,Partner,No
2014-03-30 14:15:30,A675195,Adoption,,Yes
2013-11-14 17:33:14,A666959,Adoption,,Yes
2014-10-07 16:21:07,A689394,Transfer,Partner,No
2014-01-10 14:07:10,A669869,Return to Owner,,Yes
2013-12-13 17:24:13,A668787,Adoption,,Yes
2014-04-12 12:36:12,A673088,Adoption,Foster,Yes
2014-09-07 17:07:07,A684181,Adoption,,Yes
2014-09-24 13:08:24,A688507,Adoption,,Yes
2014-06-01 14:07:01,A679506,Adoption,,Yes
2013-12-12 18:53:12,A661990,Adoption,,Yes
2014-09-06 16:44:06,A687259,Transfer,Partner,Yes
2013-12-28 17:11:28,A669405,Adoption,,Yes
2014-06-18 09:00:18,A681467,Transfer,SCRP,No
2013-11-11 17:12:11,A666863,Transfer,Partner,Unknown
2014-03-10 16:17:10,A674240,Transfer,SCRP,No
2014-04-09 19:10:09,A676220,Return to Owner,,Yes
2014-09-23 18:39:23,A688513,Adoption,,Yes
2014-01-17 15:49:17,A667903,Adoption,,Yes
2014-07-08 15:28:08,A679778,Transfer,Partner,Yes
2014-07-13 11:06:13,A683396,Return to Owner,,No
2013-12-03 17:27:03,A667062,Adoption,,Yes
2014-09-14 11:54:14,A687380,Return to Owner,,Yes
2014-08-09 16:16:09,A685020,Transfer,Partner,No
2013-12-17 12:45:17,A668136,Adoption,Foster,Yes
2013-10-19 18:11:19,A655661,Adoption,,Yes
2014-09-21 13:22:21,A688601,Transfer,Partner,No
2014-04-14 16:45:14,A676096,Transfer,Partner,Yes
2014-12-15 09:27:15,A693387,Died,In Kennel,Yes
2014-05-20 14:29:20,A678575,Transfer,Partner,Yes
2014-02-23 12:39:23,A673385,Euthanasia,Medical,Unknown
2013-11-15 16:23:15,A666526,Transfer,Partner,Yes
2014-01-04 15:04:04,A669871,Adoption,,Yes
2014-09-06 17:30:06,A686955,Adoption,,Yes
2014-01-03 12:46:03,A669948,Adoption,,Yes
2014-02-22 19:07:22,A673285,Transfer,SCRP,No
2013-10-21 18:51:21,A665700,Euthanasia,,Unknown
2013-12-01 17:58:01,A668122,Adoption,,Yes
2014-08-06 13:24:06,A685172,Return to Owner,,Yes
2014-12-23 14:09:23,A694243,Transfer,Partner,No
2014-09-18 14:51:18,A687516,Transfer,Partner,Yes
2014-03-16 14:29:16,A674589,Transfer,SCRP,No
2013-11-27 11:25:27,A667770,Adoption,,Yes
2014-12-15 18:22:15,A687829,Adoption,Foster,Yes
2013-11-10 16:45:10,A665398,Adoption,,Yes
2014-10-25 16:26:25,A690753,Return to Owner,,No
2014-03-12 13:51:12,A674330,Return to Owner,,Yes
2014-11-22 17:33:22,A692495,Return to Owner,,Yes
2014-03-31 18:16:31,A675355,Adoption,,Yes
2014-05-28 16:59:28,A679965,Transfer,Partner,Yes
2014-02-19 11:04:19,A672457,Return to Owner,,Yes
2013-12-11 15:09:11,A668661,Return to Owner,,Yes
2014-05-18 17:01:18,A678306,Adoption,,Yes
2014-07-04 10:49:04,A682861,Transfer,Partner,Unknown
2014-04-20 11:56:20,A677071,Adoption,,Yes
2013-10-11 18:07:11,A664370,Adoption,,Yes
2014-05-31 14:43:31,A672195,Adoption,Foster,Yes
2014-03-02 14:40:02,A308771,Return to Owner,,Yes
2014-03-01 09:02:01,A673713,Euthanasia,Rabies Risk,Unknown
2014-03-23 18:46:23,A674625,Adoption,,Yes
2013-11-23 13:13:23,A662652,Adoption,,Yes
2013-11-01 17:41:01,A665680,Adoption,,Yes
2014-01-14 14:51:14,A670541,Transfer,Partner,Yes
2014-04-05 10:30:05,A675592,Adoption,Offsite,Yes
2014-04-03 17:50:03,A675131,Adoption,,Yes
2014-01-14 18:42:14,A670800,Return to Owner,,Yes
2014-05-13 13:18:13,A678828,Transfer,Partner,Unknown
2014-07-28 09:21:28,A684743,Euthanasia,Rabies Risk,Unknown
2014-09-18 14:58:18,A688317,Euthanasia,Suffering,No
2014-07-22 18:55:22,A684385,Transfer,Partner,No
2014-11-28 19:07:28,A692255,Return to Owner,,Yes
2014-08-23 17:06:23,A684182,Adoption,,Yes
2014-12-14 13:07:14,A691789,Adoption,,Yes
2013-12-15 23:31:15,A668594,Transfer,Partner,Yes
2014-10-20 17:09:20,A690167,Adoption,,Yes
2014-05-02 16:40:02,A678005,Euthanasia,Rabies Risk,Unknown
2014-09-02 13:27:02,A686686,Adoption,,Yes
2014-10-31 08:16:31,A691123,Euthanasia,Rabies Risk,Unknown
2013-11-25 13:26:25,A665682,Adoption,,Yes
2014-04-07 19:02:07,A676002,Adoption,,Yes
2014-04-05 13:54:05,A675663,Transfer,Partner,No
2014-01-03 11:04:03,A335182,Return to Owner,,Yes
2014-07-29 19:10:29,A684868,Transfer,Partner,No
2014-05-07 14:48:07,A654275,Transfer,Partner,Yes
2014-05-30 17:36:30,A680177,Euthanasia,Suffering,No
2013-11-10 15:18:10,A666330,Adoption,,Yes
2013-11-10 23:53:10,A662319,Adoption,,Yes
2014-10-07 16:23:07,A687554,Transfer,Partner,Yes
2014-07-13 11:19:13,A683401,Transfer,Partner,No
2014-11-18 17:14:18,A692242,Transfer,Partner,Yes
2014-02-27 16:58:27,A673289,Adoption,,Yes
2014-11-29 15:09:29,A692296,Transfer,Partner,No
2014-05-20 08:00:20,A679275,Transfer,SCRP,No
2014-02-12 19:11:12,A672574,Euthanasia,Suffering,Unknown
2014-04-10 14:10:10,A676150,Transfer,Partner,No
2014-07-24 09:00:24,A684446,Transfer,SCRP,No
2014-03-13 08:35:13,A673426,Transfer,Partner,Yes
2014-05-23 15:06:23,A675515,Adoption,Foster,Yes
2013-12-20 14:47:20,A669414,Euthanasia,Rabies Risk,Unknown
2013-10-11 13:34:11,A615391,Return to Owner,,Yes
2014-01-15 09:53:15,A670789,Transfer,SCRP,No
2014-08-16 12:04:16,A685192,Transfer,Partner,No
2014-03-06 16:55:06,A672584,Return to Owner,,Yes
2014-01-13 13:05:13,A670088,Transfer,Partner,Yes
2014-07-02 17:14:02,A682513,Return to Owner,,Yes
2014-12-21 15:00:21,A682922,Euthanasia,Suffering,Yes
2013-11-15 14:56:15,A565562,Euthanasia,Behavior,Yes
2014-08-07 16:13:07,A685440,Transfer,Partner,No
2014-11-22 13:01:22,A642201,Adoption,,Yes
2013-12-02 16:16:02,A667337,Transfer,Partner,Yes
2014-02-08 13:48:08,A671939,Adoption,,Yes
2014-04-29 18:49:29,A677818,Transfer,Partner,Unknown
2013-10-14 16:13:14,A665169,Euthanasia,Rabies Risk,Unknown
2014-12-17 15:38:17,A692722,Adoption,Foster,Yes
2014-02-06 17:53:06,A672230,Return to Owner,,Yes
2014-09-10 09:00:10,A687668,Transfer,SCRP,No
2013-12-19 09:19:19,A669326,Euthanasia,Suffering,No
2014-05-10 12:43:10,A678472,Transfer,SCRP,No
2013-12-12 15:25:12,A665808,Euthanasia,Aggressive,Yes
2014-09-22 12:03:22,A687298,Return to Owner,,Yes
2014-07-22 11:52:22,A681568,Adoption,,Yes
2014-11-20 12:33:20,A691822,Adoption,,Yes
2014-10-19 12:04:19,A689098,Adoption,,Yes
2014-06-04 14:16:04,A679753,Transfer,Partner,Yes
2014-04-16 17:05:16,A676510,Transfer,Partner,No
2013-12-11 19:30:11,A668879,Transfer,Partner,Unknown
2014-03-22 13:31:22,A674960,Transfer,SCRP,No
2013-10-19 17:21:19,A664672,Return to Owner,,Yes
2014-11-30 14:52:30,A690043,Adoption,,Yes
2013-10-24 13:39:24,A662218,Adoption,Foster,Yes
2014-07-12 17:35:12,A678798,Adoption,Foster,Yes
2014-06-06 14:39:06,A680706,Transfer,Partner,No
2014-07-06 15:28:06,A676906,Return to Owner,,Yes
2014-12-03 16:08:03,A690038,Transfer,Partner,Yes
2014-08-12 08:01:12,A685736,Euthanasia,Rabies Risk,Unknown
2013-12-07 15:58:07,A668319,Adoption,,No
2014-08-30 12:58:30,A686998,Transfer,Partner,No
2014-03-23 16:58:23,A674617,Transfer,Partner,Yes
2014-12-18 17:44:18,A694023,Euthanasia,Suffering,No
2013-12-02 17:45:02,A668255,Return to Owner,,Yes
2013-12-18 12:32:18,A669304,Euthanasia,Rabies Risk,Unknown
2014-09-26 14:50:26,A688928,Transfer,Partner,Unknown
2014-07-07 12:16:07,A612961,Adoption,,Yes
2014-03-30 11:41:30,A674324,Transfer,Partner,Yes
2014-07-18 13:02:18,A683263,Transfer,Partner,No
2014-02-22 17:16:22,A611929,Euthanasia,Aggressive,No
2014-05-16 11:58:16,A678468,Transfer,Partner,Yes
2014-09-08 15:12:08,A462504,Adoption,,Yes
2014-08-03 18:34:03,A684953,Adoption,,Yes
2014-04-03 18:57:03,A675408,Adoption,,Yes
2014-12-18 13:33:18,A693443,Transfer,Partner,Yes
2014-01-30 16:59:30,A671744,Return to Owner,,Yes
2014-11-07 16:02:07,A691294,Transfer,Partner,Yes
2014-05-22 19:18:22,A679482,Transfer,SCRP,Unknown
2014-05-27 17:27:27,A678311,Adoption,,Yes
2014-02-06 12:44:06,A670532,Transfer,Partner,No
2014-09-17 09:59:17,A685076,Adoption,Foster,Yes
2013-12-22 23:32:22,A669007,Transfer,Partner,No
2014-09-12 15:50:12,A687945,Transfer,Partner,No
2014-09-24 11:22:24,A688492,Euthanasia,Suffering,No
2013-12-29 18:33:29,A668766,Adoption,,Yes
2014-11-16 17:06:16,A688337,Adoption,Foster,Yes
2014-01-20 16:45:20,A668333,Adoption,Foster,Yes
2014-10-13 13:21:13,A635866,Transfer,Partner,Yes
2014-08-20 13:05:20,A684431,Adoption,,Yes
2014-04-28 10:31:28,A674250,Adoption,Foster,Yes
2014-08-01 17:48:01,A682610,Adoption,Foster,Yes
2014-08-29 18:25:29,A686687,Adoption,,Unknown
2014-08-01 19:19:01,A684799,Adoption,,Yes
2014-02-25 11:41:25,A672745,Euthanasia,Behavior,Yes
2014-11-14 17:02:14,A690711,Adoption,,Yes
2014-09-02 16:22:02,A686942,Adoption,,Yes
2014-04-24 11:30:24,A677268,Return to Owner,,Yes
2014-11-21 16:49:21,A692272,Adoption,,Yes
2014-06-28 13:33:28,A682470,Transfer,Partner,No
2014-01-25 16:56:25,A670320,Adoption,,Yes
2014-03-30 17:29:30,A675189,Return to Owner,,Yes
2013-12-04 14:38:04,A668478,Transfer,Partner,No
2014-06-16 17:10:16,A678844,Adoption,Foster,Yes
2014-10-27 12:09:27,A689945,Transfer,Partner,Yes
2014-05-23 18:54:23,A679227,Return to Owner,,Yes
2014-10-22 10:10:22,A687026,Adoption,Foster,Yes
2014-07-07 15:52:07,A674001,Adoption,Foster,Yes
2014-10-11 17:14:11,A689489,Adoption,,Yes
2014-06-07 17:56:07,A680418,Adoption,,Yes
2014-12-22 13:40:22,A693558,Adoption,,Yes
2014-09-04 14:57:04,A684057,Adoption,,Yes
2014-07-09 12:01:09,A682507,Transfer,Partner,No
2014-07-30 17:04:30,A684679,Return to Owner,,Yes
2014-11-06 14:01:06,A691382,Adoption,,Yes
2014-02-23 18:02:23,A672236,Adoption,,Yes
2013-12-09 12:45:09,A667320,Adoption,,Yes
2014-08-24 11:32:24,A686006,Return to Owner,,Yes
2014-06-06 16:13:06,A680391,Transfer,Partner,No
2014-01-21 15:17:21,A670355,Transfer,Partner,Yes
2014-10-07 16:07:07,A689157,Transfer,Partner,No
2013-12-17 12:49:17,A658351,Adoption,Foster,Yes
2014-01-30 13:14:30,A671682,Transfer,SCRP,Yes
2014-10-30 16:51:30,A690793,Transfer,Partner,No
2014-11-24 10:27:24,A616257,Euthanasia,Rabies Risk,Yes
2014-03-14 14:09:14,A674520,Transfer,Partner,No
2014-03-11 13:13:11,A674044,Return to Owner,,Yes
2014-08-17 17:37:17,A683624,Adoption,,Yes
2014-11-15 15:31:15,A692158,Euthanasia,Suffering,No
2014-09-10 18:59:10,A687258,Adoption,,Yes
2014-10-26 11:40:26,A667277,Return to Owner,,Yes
2014-05-19 18:21:19,A678731,Return to Owner,,Yes
2014-01-11 18:58:11,A669271,Adoption,,Yes
2014-05-15 18:14:15,A678866,Return to Owner,,Yes
2014-09-09 15:38:09,A687733,Transfer,Partner,No
2014-06-17 17:40:17,A681156,Adoption,,Yes
2014-05-23 19:14:23,A673545,Adoption,,Yes
2014-10-21 18:48:21,A690157,Adoption,,Yes
2014-07-21 10:41:21,A683214,Transfer,Partner,Yes
2014-02-27 14:10:27,A669368,Adoption,Foster,Yes
2013-11-12 12:54:12,A550885,Euthanasia,Suffering,Yes
2014-05-01 16:12:01,A677577,Adoption,,Yes
2014-05-23 16:41:23,A679109,Adoption,,Yes
2014-03-06 17:35:06,A673606,Adoption,,Yes
2014-11-04 12:39:04,A673743,Transfer,Partner,Yes
2013-11-08 15:50:08,A666875,Transfer,Partner,No
2014-04-02 17:59:02,A675540,Adoption,,Yes
2013-11-09 11:13:09,A666513,Adoption,,Yes
2014-03-21 17:09:21,A675021,Euthanasia,Suffering,No
2014-08-05 15:09:05,A683534,Adoption,,Yes
2013-10-29 14:34:29,A666189,Return to Owner,,Yes
2014-05-24 08:13:24,A678739,Transfer,Partner,No
2014-07-10 12:48:10,A682760,Adoption,,Yes
2013-12-26 12:01:26,A611682,Return to Owner,,No
2014-12-18 18:45:18,A693856,Return to Owner,,Yes
2014-12-10 11:13:10,A693336,Transfer,Partner,Yes
2014-08-24 15:29:24,A684969,Adoption,,No
2014-02-11 18:50:11,A672245,Adoption,,Yes
2014-10-06 17:05:06,A689577,Transfer,Partner,No
2013-10-18 15:14:18,A665216,Return to Owner,,No
2014-01-05 16:19:05,A666451,Adoption,Foster,Yes
2014-10-17 14:27:17,A690285,Euthanasia,Suffering,Unknown
2013-11-17 11:01:17,A664272,Transfer,Partner,Yes
2014-01-07 18:47:07,A670089,Adoption,,Yes
2013-11-11 10:43:11,A666902,Return to Owner,,No
2014-04-04 14:50:04,A675965,Return to Owner,,No
2014-12-11 14:57:11,A692624,Adoption,,Yes
2014-08-20 18:42:20,A686366,Transfer,Partner,No
2013-12-13 13:31:13,A668788,Transfer,Partner,No
2014-03-01 18:22:01,A673585,Return to Owner,,Yes
2014-05-05 12:44:05,A677419,Return to Owner,,Yes
2014-06-12 19:12:12,A680988,Transfer,SCRP,Yes
2014-03-26 18:41:26,A675367,Euthanasia,Rabies Risk,Unknown
2014-10-31 18:44:31,A690409,Return to Owner,,Yes
2014-02-01 14:22:01,A667524,Euthanasia,Rabies Risk,Yes
2014-05-18 12:23:18,A678928,Transfer,Partner,Yes
2014-09-24 12:56:24,A684488,Return to Owner,,Yes
2014-01-25 17:06:25,A671134,Adoption,,Yes
2014-02-21 18:06:21,A672750,Adoption,,Yes
2014-12-20 09:44:20,A694009,Return to Owner,,Yes
2013-12-16 14:38:16,A668408,Transfer,SCRP,Yes
2014-05-05 18:57:05,A677897,Adoption,,Yes
2014-08-16 18:28:16,A686122,Transfer,Partner,No
2014-03-16 17:22:16,A674582,Transfer,Partner,Yes
2014-01-05 17:09:05,A667402,Adoption,Offsite,Yes
2013-12-19 19:01:19,A669280,Return to Owner,,Yes
2014-06-22 15:58:22,A678161,Adoption,,Yes
2014-09-20 19:08:20,A688191,Adoption,,Yes
2014-03-16 11:58:16,A674181,Return to Owner,,Yes
2014-06-30 10:46:30,A682558,Transfer,Partner,No
2014-03-14 08:00:14,A674230,Transfer,SCRP,Unknown
2014-06-22 12:30:22,A678452,Adoption,Foster,Yes
2014-06-01 17:21:01,A680333,Euthanasia,Rabies Risk,Unknown
2014-12-05 13:05:05,A692453,Transfer,Partner,No
2014-07-10 11:37:10,A681392,Adoption,,Yes
2013-11-19 14:52:19,A666017,Adoption,Foster,Yes
2014-02-16 13:46:16,A632022,Transfer,Partner,Yes
2014-04-11 16:30:11,A676520,Adoption,,Yes
2014-12-10 18:36:10,A692237,Adoption,,Yes
2014-01-04 17:43:04,A669267,Adoption,Foster,Yes
2014-08-23 16:37:23,A686563,Transfer,Partner,No
2013-12-18 18:27:18,A669185,Adoption,,Yes
2014-09-26 07:48:26,A688509,Transfer,Partner,Yes
2013-11-08 19:05:08,A643282,Return to Owner,,Yes
2014-03-16 12:08:16,A674360,Disposal,,Unknown
2013-10-23 18:50:23,A662553,Adoption,,No
2014-09-18 09:00:18,A688299,Transfer,SCRP,Yes
2014-01-08 14:37:08,A669688,Transfer,Partner,Yes
2014-06-10 15:02:10,A680301,Adoption,,Yes
2013-12-11 18:56:11,A668416,Adoption,,Yes
2013-12-22 14:58:22,A667185,Adoption,,Yes
2014-05-21 11:40:21,A679365,Return to Owner,,Yes
2014-05-17 13:30:17,A679186,Transfer,Partner,No
2014-01-06 18:48:06,A669417,Adoption,,Yes
2014-03-20 18:20:20,A674666,Adoption,,Yes
2014-07-02 16:35:02,A682710,Transfer,Partner,No
2014-02-02 15:11:02,A671534,Adoption,,No
2013-10-13 16:02:13,A664231,Adoption,,Yes
2013-10-25 11:17:25,A665361,Transfer,Partner,No
2014-09-10 18:47:10,A687830,Transfer,Partner,No
2014-03-03 18:41:03,A673862,Transfer,Partner,No
2014-09-23 12:43:23,A688208,Transfer,Partner,No
2014-06-06 11:51:06,A680035,Adoption,,Yes
2014-09-13 15:17:13,A687993,Return to Owner,,Yes
2014-06-10 19:21:10,A680698,Adoption,,Yes
